CENSUSTRACT_FIPS,EMS_RESPONSE_CT,POPULATION_ESTIMATE,PCT_BELOW_POVERTY,PCT_UNEMPLOYED,PCT_SINGLE_PARENT,PCT_MINORITY,PCT_POOR_ENGLISH,PCT_OCCUPIED_HOUSING,PCT_MOBILE_HOMES,PCT_NO_VEHICLE,PCT_HOUSING_10_MORE,PER_CAPITA_INCOME_ESTIMATE,PCT_NO_HIGH_SCHOOL,PCT_NONINSTIT_DIASBILITY,PCT_UNINSURED_NONINSTITUT,PCT_INSTITUIONALIZED,FLAGCT_SES_THEME,FLAGCT_SES_HOUSE_COMP_THEME,FLAGCT_MINORITY_STATUS_LANGUAGE,FLAGCT_HOUSING_TRANS_THEME,FLAGCT_ALL_THEME,FLAGCT_GROUP_QUARTERS,LOW_RATE_VEHICLE_ACCESS,LOW_ACCESS_1_URBAN_10_RURAL,LOW_ACCESS_1_URBAN_20_RURAL,LOW_ACCESS_HALF_URBAN_10_RURAL,VEHICLE_LOW_ACCESS_1,VEHICLE_LOW_ACCESS_10,PCT_HOUSE_VEH_LOW_ACCESS_10,VEHICLE_LOW_ACCESS_1_MILE_S,VEHICLE_LOW_ACCESS_20_MILES_N,VEHICLE_LOW_ACCESS_20_MILES_S,VEHICLE_LOW_ACCESS_HALF_MILE_N,VEHICLE_LOW_ACCESS_HALF_MILE_S,MEDIAN_INCOME,BELOW_POVERTY,URBAN_HOUSING_CT,npi.PUFNPIMean,total_claim_count.PUFNPIMean,total_30_day_fill_count.PUFNPIMean,total_drug_cost.PUFNPIMean,total_day_supply.PUFNPIMean,bene_count.PUFNPIMean,total_claim_count_ge65.PUFNPIMean,total_30_day_fill_count_ge65.PUFNPIMean,total_drug_cost_ge65.PUFNPIMean,total_day_supply_ge65.PUFNPIMean,bene_count_ge65.PUFNPIMean,brand_claim_count.PUFNPIMean,brand_drug_cost.PUFNPIMean,generic_claim_count.PUFNPIMean,generic_drug_cost.PUFNPIMean,other_claim_count.PUFNPIMean,other_drug_cost.PUFNPIMean,opioid_claim_count.PUFNPIMean,opioid_drug_cost.PUFNPIMean,opioid_day_supply.PUFNPIMean,opioid_bene_count.PUFNPIMean,opioid_prescriber_rate.PUFNPIMean,antipsych_claim_count_ge65.PUFNPIMean,antipsych_drug_cost_ge65.PUFNPIMean,antipsych_bene_count_ge65.PUFNPIMean,average_age_of_beneficiaries.PUFNPIMean,beneficiary_age_less_65_count.PUFNPIMean,beneficiary_age_65_74_count.PUFNPIMean,beneficiary_age_75_84_count.PUFNPIMean,beneficiary_age_greater_84_count.PUFNPIMean,beneficiary_female_count.PUFNPIMean,beneficiary_male_count.PUFNPIMean,beneficiary_race_white_count.PUFNPIMean,beneficiary_race_black_count.PUFNPIMean,beneficiary_race_asian_pi_count.PUFNPIMean,beneficiary_race_hispanic_count.PUFNPIMean,beneficiary_race_nat_ind_count.PUFNPIMean,beneficiary_race_other_count.PUFNPIMean,beneficiary_nondual_count.PUFNPIMean,beneficiary_dual_count.PUFNPIMean,beneficiary_average_risk_score.PUFNPIMean,zip.PUFNPIMean,CensusBlock.PUFNPIMean,npi.PUFNPISum,total_claim_count.PUFNPISum,total_30_day_fill_count.PUFNPISum,total_drug_cost.PUFNPISum,total_day_supply.PUFNPISum,bene_count.PUFNPISum,total_claim_count_ge65.PUFNPISum,total_30_day_fill_count_ge65.PUFNPISum,total_drug_cost_ge65.PUFNPISum,total_day_supply_ge65.PUFNPISum,bene_count_ge65.PUFNPISum,brand_claim_count.PUFNPISum,brand_drug_cost.PUFNPISum,generic_claim_count.PUFNPISum,generic_drug_cost.PUFNPISum,other_claim_count.PUFNPISum,other_drug_cost.PUFNPISum,opioid_claim_count.PUFNPISum,opioid_drug_cost.PUFNPISum,opioid_day_supply.PUFNPISum,opioid_bene_count.PUFNPISum,opioid_prescriber_rate.PUFNPISum,antipsych_claim_count_ge65.PUFNPISum,antipsych_drug_cost_ge65.PUFNPISum,antipsych_bene_count_ge65.PUFNPISum,average_age_of_beneficiaries.PUFNPISum,beneficiary_age_less_65_count.PUFNPISum,beneficiary_age_65_74_count.PUFNPISum,beneficiary_age_75_84_count.PUFNPISum,beneficiary_age_greater_84_count.PUFNPISum,beneficiary_female_count.PUFNPISum,beneficiary_male_count.PUFNPISum,beneficiary_race_white_count.PUFNPISum,beneficiary_race_black_count.PUFNPISum,beneficiary_race_asian_pi_count.PUFNPISum,beneficiary_race_hispanic_count.PUFNPISum,beneficiary_race_nat_ind_count.PUFNPISum,beneficiary_race_other_count.PUFNPISum,beneficiary_nondual_count.PUFNPISum,beneficiary_dual_count.PUFNPISum,beneficiary_average_risk_score.PUFNPISum,zip.PUFNPISum,CensusBlock.PUFNPISum,npi.PUFNPICount,specialty_description.PUFNPICount,total_claim_count.PUFNPICount,total_30_day_fill_count.PUFNPICount,total_drug_cost.PUFNPICount,total_day_supply.PUFNPICount,bene_count.PUFNPICount,ge65_suppress_flag.PUFNPICount,total_claim_count_ge65.PUFNPICount,total_30_day_fill_count_ge65.PUFNPICount,total_drug_cost_ge65.PUFNPICount,total_day_supply_ge65.PUFNPICount,bene_count_ge65_suppress_flag.PUFNPICount,bene_count_ge65.PUFNPICount,brand_suppress_flag.PUFNPICount,brand_claim_count.PUFNPICount,brand_drug_cost.PUFNPICount,generic_suppress_flag.PUFNPICount,generic_claim_count.PUFNPICount,generic_drug_cost.PUFNPICount,other_suppress_flag.PUFNPICount,other_claim_count.PUFNPICount,other_drug_cost.PUFNPICount,opioid_claim_count.PUFNPICount,opioid_drug_cost.PUFNPICount,opioid_day_supply.PUFNPICount,opioid_bene_count.PUFNPICount,opioid_prescriber_rate.PUFNPICount,antipsych_ge65_suppress_flag.PUFNPICount,antipsych_claim_count_ge65.PUFNPICount,antipsych_drug_cost_ge65.PUFNPICount,antipsych_bene_ge65_suppress_flg.PUFNPICount,antipsych_bene_count_ge65.PUFNPICount,average_age_of_beneficiaries.PUFNPICount,beneficiary_age_less_65_count.PUFNPICount,beneficiary_age_65_74_count.PUFNPICount,beneficiary_age_75_84_count.PUFNPICount,beneficiary_age_greater_84_count.PUFNPICount,beneficiary_female_count.PUFNPICount,beneficiary_male_count.PUFNPICount,beneficiary_race_white_count.PUFNPICount,beneficiary_race_black_count.PUFNPICount,beneficiary_race_asian_pi_count.PUFNPICount,beneficiary_race_hispanic_count.PUFNPICount,beneficiary_race_nat_ind_count.PUFNPICount,beneficiary_race_other_count.PUFNPICount,beneficiary_nondual_count.PUFNPICount,beneficiary_dual_count.PUFNPICount,beneficiary_average_risk_score.PUFNPICount,Address.PUFNPICount,zip.PUFNPICount,Longitude.PUFNPICount,Latitude.PUFNPICount,CensusBlock.PUFNPICount,First.BuprPhys,Last.BuprPhys,Deg..BuprPhys,FullAddress.BuprPhys,zip.BuprPhys,Longitude.BuprPhys,Latitude.BuprPhys,CensusBlock.BuprPhys,Address.BupFac,Longitude.BupFac,Latitude.BupFac,CensusBlock.BupFac,PsychPhysGRP.Count,ERGRP.Count
39061006800,20,3789,32.8,20.7,24.7,91.5,0,2.4,0,34.8,26.3,17908,20.2,14,17.7,7.3,1,1,1,2,5,0,1,0,0,1,0,0,0,0,0,0,210.519,0.121,23873,36,16,1181398930,106,106,806.5033333,588.3333333,52,50,50,388.29,305.5,25.5,0,0,150,799.54,0,0,44,211.85,171.5,30,32.37,0,0,0,64.66666667,38.5,16,NA,NA,31,21,36,27,0,0,0,0,24,40,1.0292,45229,3.91E+11,3544196790,318,318,2419.51,1765,156,100,100,776.58,611,51,0,0,150,799.54,0,0,88,423.7,343,60,64.74,0,0,0,194,77,16,NA,NA,93,63,36,27,0,0,0,0,48,80,3.0876,135687,1.17E+12,3,3,3,3,3,3,3,1,2,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,0,3,3,0,3,3,2,1,0,0,3,3,1,1,3,3,3,1,2,2,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3
39061006900,10,2483,40.5,15.9,12.7,95.6,0,0.5,0,36.9,17.8,19192,25.4,25.8,16,0.8,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,32.777,0.026,17962,39.1,9,1942252812,1260,1905.9,76329.9,54655,85,879,1267,48709.68,36004,62,262,45800.26,951,29460.05,47,1069.59,69,4010.5,1960,30,5.48,16,342.83,NA,73,23,20,23,19,61,24,50,NA,NA,0,0,NA,32,53,2.7076,45220,3.91E+11,1942252812,1260,1905.9,76329.9,54655,85,879,1267,48709.68,36004,62,262,45800.26,951,29460.05,47,1069.59,69,4010.5,1960,30,5.48,16,342.83,NA,73,23,20,23,19,61,24,50,NA,NA,0,0,NA,32,53,2.7076,45220,3.91E+11,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
39061007000,13,2653,35.7,6.2,7.5,44.5,0,0.7,0,15.3,20.2,34214,5.9,9.4,13.1,0.8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,67.16,0.057,29327,30.7,NA,1043654700,642,775.4,21699.68,21299,68,303,392.5,8115.47,11282,35,78,13104.1,549,8137.58,15,458,NA,NA,NA,NA,NA,0,0,0,64,33,17,NA,NA,40,28,36,NA,NA,0,0,NA,30,38,1.722,45220,3.91E+11,1043654700,642,775.4,21699.68,21299,68,303,392.5,8115.47,11282,35,78,13104.1,549,8137.58,15,458,NA,NA,NA,NA,NA,0,0,0,64,33,17,NA,NA,40,28,36,NA,NA,0,0,NA,30,38,1.722,45220,3.91E+11,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,9,1
39061007100,7,3568,14.6,1.4,6.7,21.4,0.6,0.4,0,18.3,36.4,49537,4.5,8.5,5.7,2.4,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,169.617,0.091,39888,16.5,NA,1892029612,102,143.9,11115.535,4262,12.5,80.5,106.05,10077.76,3158,NA,13,14664.35,146,4066.6,0,0,0,0,0,0,0,6.5,5635.025,0,68,NA,NA,NA,NA,NA,NA,14,0,0,0,0,0,NA,NA,1.4205,45220,3.91E+11,3784059223,204,287.8,22231.07,8524,25,161,212.1,20155.52,6316,NA,13,14664.35,146,4066.6,0,0,0,0,0,0,0,13,11270.05,0,136,NA,NA,NA,NA,NA,NA,14,0,0,0,0,0,NA,NA,2.841,90440,7.82E+11,2,2,2,2,2,2,2,0,2,2,2,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,1,1,2,0,0,0,0,0,0,1,1,2,1,2,2,0,0,2,2,2,2,2,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,11,NA
39061007200,15,2123,22.9,7.6,3.4,26.4,0.7,0,0,12.9,44.8,44324,0.4,9.5,10.4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,56.059,0.043,38548,24.2,1,1679709011,121,162.92,6823.498,3485,42.8,147,205.8,9932.703333,4752.333333,16,35.5,7588.86,143,6737.12,0,0,15.5,122.34,85.75,10.66666667,24.17,0,0,0,69.8,11,NA,NA,0,45,12.33333333,NA,NA,0,0,0,0,NA,NA,0.9236,45220,3.91E+11,8398545057,605,814.6,34117.49,17425,214,441,617.4,29798.11,14257,16,71,15177.72,286,13474.24,0,0,62,489.36,343,32,96.68,0,0,0,349,11,NA,NA,0,135,37,NA,NA,0,0,0,0,NA,NA,4.618,226100,1.96E+12,5,5,5,5,5,5,5,2,3,3,3,3,4,1,3,2,2,3,2,2,1,4,4,4,4,4,3,4,0,5,5,0,5,5,1,0,0,1,3,3,0,0,4,5,5,1,0,0,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1
39061007300,39,1996,29.6,15.4,17.8,66.8,0.9,1.1,1.3,18,14.5,17086,17.6,14.1,21.9,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.49,0.037,31032,29.8,7,1083770820,66,66,6159.19,1865,NA,66,66,6159.19,1865,NA,NA,NA,34,265.64,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45232,3.91E+11,1083770820,66,66,6159.19,1865,NA,66,66,6159.19,1865,NA,NA,NA,34,265.64,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45232,3.91E+11,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39061007400,23,1546,29.7,13.9,13.3,34.2,0,6.6,0.5,27.7,4.7,20707,18.9,22.1,21.2,0.1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2.901,0.004,29196,37.7,3,1659498582,34,34.7,233.39,176,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,76,NA,NA,NA,NA,NA,NA,19,0,0,0,0,0,NA,NA,1.1055,45223,3.91E+11,1659498582,34,34.7,233.39,176,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,76,NA,NA,NA,NA,NA,NA,19,0,0,0,0,0,NA,NA,1.1055,45223,3.91E+11,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4
39061007500,11,1820,28.1,12.4,7.2,35.3,0,0.6,0,9.8,32.1,29810,10.6,16.6,18.6,0.3,0,0,0,0,0,0,1,1,1,1,48.435,0,0,0.048,0,0,122.881,0.122,39500,22.6,4,1588633796,1897,1932.7,117004.45,45099,31,1897,1932.7,117004.45,45099,31,NA,NA,1380,40229.06,NA,NA,36,431.12,322,NA,1.9,64,10827.69,NA,83,0,NA,NA,16,NA,NA,NA,NA,0,0,0,0,NA,NA,2.351,45223,3.91E+11,1588633796,1897,1932.7,117004.45,45099,31,1897,1932.7,117004.45,45099,31,NA,NA,1380,40229.06,NA,NA,36,431.12,322,NA,1.9,64,10827.69,NA,83,0,NA,NA,16,NA,NA,NA,NA,0,0,0,0,NA,NA,2.351,45223,3.91E+11,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39061007700,29,2734,71.7,31.1,34.3,97.7,2.8,2.1,0,51.3,27.4,9303,34.3,15.9,9.9,0.1,4,2,1,1,8,0,0,0,0,1,0,0,0,0,0,0,91.551,0.073,20164,64.2,89,1497870448,96,96,973.92,695,34,15,15,98.06,107,NA,0,0,96,973.92,0,0,36,213.29,101,24,37.5,0,0,0,54,NA,NA,NA,NA,22,12,NA,NA,0,0,0,0,NA,NA,1.2416,45225,3.91E+11,1497870448,96,96,973.92,695,34,15,15,98.06,107,NA,0,0,96,973.92,0,0,36,213.29,101,24,37.5,0,0,0,54,NA,NA,NA,NA,22,12,NA,NA,0,0,0,0,NA,NA,1.2416,45225,3.91E+11,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
39061007800,30,2218,27.3,17.5,8.8,37.9,0.5,6.4,0,8.9,11.5,42009,15.4,10.5,20.7,0.4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,23.982,0.02,36182,29.5,5,1501233618,62.66666667,64,2384.023333,1081.666667,58,37.5,39.5,455.375,608.5,23,0,0,26,636.46,0,0,0,0,0,0,0,0,0,0,60,35,NA,NA,NA,43,15,15,43,0,0,0,0,17,41,1.3469,45223,3.91E+11,4503700853,188,192,7152.07,3245,58,75,79,910.75,1217,23,0,0,26,636.46,0,0,0,0,0,0,0,0,0,0,60,35,NA,NA,NA,43,15,15,43,0,0,0,0,17,41,1.3469,135669,1.17E+12,3,3,3,3,3,3,1,1,2,2,2,2,2,1,2,1,1,2,1,1,0,3,3,1,1,1,1,1,1,2,2,1,2,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,5
39061007900,11,1704,24.6,7.4,13.6,46.1,0,2.3,0,16.3,16.9,19101,11,15.3,11.1,0,0,0,0,0,0,0,1,0,0,1,38.757,0,0,0.06,0,0,114.351,0.178,36154,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39061008000,8,4901,69.1,31,50.2,91.2,1.7,1.7,0,43.6,23.7,7575,14.7,15.1,9.9,0,3,2,1,1,7,0,1,1,1,1,371.565,0,0,0.191,0,0,821.017,0.423,9851,69.7,245,1556667084,833.8,882.68,35383.744,25096,72.66666667,584.5,628.55,27542.3775,18039,32.66666667,212.3333333,31348.59667,652,12157.978,49.66666667,663.0466667,51,1609.425,1418,12.5,1.505,0,0,0,63.33333333,52.5,26,NA,NA,51,15.5,20,98,0,0,0,0,23.5,78,1.115266667,45230.4,3.91E+11,7783335418,4169,4413.4,176918.72,125480,218,2338,2514.2,110169.51,72156,98,637,94045.79,3260,60789.89,149,1989.14,102,3218.85,2836,25,3.01,0,0,0,190,105,52,NA,NA,102,31,20,98,0,0,0,0,47,156,3.3458,226152,1.96E+12,5,5,5,5,5,5,3,1,4,4,4,4,2,3,2,3,3,0,5,5,2,3,3,2,2,2,2,2,2,3,3,2,3,3,2,2,0,0,2,2,1,1,3,3,3,3,2,2,3,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
39061008100,6,2672,20.2,13.8,16.6,90.2,2,0,0,12,26,21872,19.2,16,10.1,0.4,0,0,1,0,1,0,1,1,1,1,143.341,0,0,0.13,0,0,154.841,0.141,31976,20.2,2,1645789187,108,110,26397.21,3067,19,15,15,915.2,337.3333333,0,31.5,30138.62,123,6576.235,0,0,4,52.49,16.33333333,0,16,0,0,0,51,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.4393,45224,3.91E+11,4937367562,324,330,79191.63,9201,19,45,45,2745.6,1012,0,63,60277.24,246,13152.47,0,0,12,157.47,49,0,48,0,0,0,51,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.4393,135672,1.17E+12,3,3,3,3,3,3,1,0,3,3,3,3,2,1,1,2,2,1,2,2,0,3,3,3,3,3,2,3,1,2,2,1,2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
39061008201,12,3975,12.1,7.8,10.9,64.1,0,0.8,0,22,10.3,24504,12.9,15.3,7.6,0.6,0,0,0,0,0,0,1,1,1,1,316.363,0,0,0.184,0,0,351.455,0.204,42303,12.3,2,1194728998,263,263,5462.82,4428,98,196,196,4345.36,3151,76,19,1628.93,244,3833.89,0,0,40,334.21,297,12,15.21,0,0,0,74,22,30,23,23,66,32,68,NA,NA,0,0,NA,64,34,1.4722,45224,3.91E+11,1194728998,263,263,5462.82,4428,98,196,196,4345.36,3151,76,19,1628.93,244,3833.89,0,0,40,334.21,297,12,15.21,0,0,0,74,22,30,23,23,66,32,68,NA,NA,0,0,NA,64,34,1.4722,45224,3.91E+11,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39061008202,8,3432,28.6,19,6.5,63.3,0.2,0,0,28.8,23.1,20535,11.1,19.9,14.2,4.5,1,0,0,1,2,0,1,1,1,1,436.011,0,0,0.278,0,0,436.011,0.278,25886,29.5,3,1470960233,3664.666667,6380.2,205894.7133,180820.3333,236.5,5162.5,9144.8,248662.015,259601,428,850.5,168272.59,4581.5,137803.12,34,1025.233333,231.3333333,19156.00333,5860.666667,62.5,11.17,17.66666667,524.12,0,61.5,18,179,167,82,264,182,376,NA,0,0,0,0,415,31,1.1009,45224,3.91E+11,4412880700,10994,19140.6,617684.14,542461,473,10325,18289.6,497324.03,519202,428,1701,336545.18,9163,275606.24,102,3075.7,694,57468.01,17582,125,33.51,53,1572.36,0,123,18,179,167,82,264,182,376,NA,0,0,0,0,415,31,2.2018,135672,1.17E+12,3,3,3,3,3,3,2,1,2,2,2,2,2,1,1,2,2,1,2,2,0,3,3,3,3,3,2,3,0,3,3,1,2,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,2,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
39061008300,33,4480,14.2,15,12.5,59.6,3.4,2.8,0,13.6,15,31265,13.7,11.5,14,0.4,0,0,0,0,0,0,1,1,1,1,128.233,0,0,0.063,0,0,431.895,0.212,39672,12.4,3,1521287983,3674.411765,5355.25,214037.28,151526.2941,317.1470588,3348.533333,5120.896667,175493.172,145668.6333,291.3103448,920.5909091,195014.6164,3364.033333,74961.434,32.19230769,981.5430769,227.6428571,11747.73036,5174.142857,82.24,17.32357143,25.60714286,2397.076071,3.565217391,71.23529412,73.62068966,134.7142857,115.3846154,62.8,193.8235294,123.3235294,336.4090909,133.6153846,1.066666667,0,0,6,277,87.93103448,1.413823529,45239,3.91E+11,51723791425,124930,182078.5,7277267.52,5151894,10783,100456,153626.9,5264795.16,4370059,8448,20253,4290321.56,100921,2248843.02,837,25520.12,6374,328936.45,144876,2056,485.06,717,67118.13,82,2422,2135,3772,3000,1570,6590,4193,7401,1737,16,0,0,30,8033,2550,48.07,1538126,1.33E+13,34,34,34,34,34,34,34,4,30,30,30,30,5,29,12,22,22,4,30,30,8,26,26,28,28,28,25,28,6,28,28,11,23,34,29,28,26,25,34,34,22,13,15,11,33,5,29,29,34,34,34,34,34,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,121
39061008400,4,2066,44.6,8.8,34.4,58.2,0.2,0,0,27,18.1,19411,12.1,8.9,7.5,5.5,1,2,0,2,5,0,1,1,1,1,178.357,0,0,0.195,0,0,178.357,0.195,30500,45.9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39061008501,24,3350,69.7,24.8,41.9,86,1,7.8,0,25.1,59.1,11025,23.7,9.5,13.2,0.5,3,2,0,2,7,0,1,1,1,1,263.591,0,0,0.189,0,0,288.554,0.207,18114,60.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,NA
39061008502,8,1646,85.4,54.4,63.8,94.3,3.6,5.9,2.3,55,27.2,4252,34.8,16.9,10,0,4,2,1,1,8,0,1,0,0,1,0,0,0,0,0,0,402.717,0.545,8186,79.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
